gbifID;countryCode;locality;stateProvince;individualCount;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;eventDate;year;month;day;rightsHolder
4177356480;MX;;Nayarit;1;21.694626;-105.46812;30357;2021-04-16T21:00;2021;4;16;nachovallarta
4177348478;BR;;Mato Grosso;1;-17.316427;-56.707494;30748;2023-07-27T13:49;2023;7;27;Manuel Ruedi
4177326590;GT;;Petén;1;17.2822;-89.65711;30748;2023-08-10T15:04;2023;8;10;Cornelio Chablé
4177297970;MX;;Nayarit;1;21.731978;-105.569207;30357;2022-04-11T07:12;2022;4;11;nachovallarta
4177244952;MX;;Nayarit;1;21.78564;-105.446179;30357;2022-01-25T21:43;2022;1;25;nachovallarta
4177235490;BR;;Mato Grosso;1;-17.240623;-56.648526;30748;2023-07-27T16:33;2023;7;27;Manuel Ruedi
4177160095;BR;;Mato Grosso;1;-17.214177;-56.731937;30748;2023-07-25T19:15;2023;7;25;Manuel Ruedi
4177156222;BR;;Mato Grosso;1;-17.323304;-56.690791;30748;2023-07-26T17:04;2023;7;26;Manuel Ruedi
4177144226;BR;;Mato Grosso;1;-17.259712;-56.605649;30748;2023-07-24T16:20;2023;7;24;Manuel Ruedi
4177120863;MX;;Nayarit;1;21.72491;-105.532107;30357;2023-05-18T05:13;2023;5;18;nachovallarta
4177120814;MX;;Nayarit;1;21.75397;-105.432093;30357;2022-04-11T07:12;2022;4;11;nachovallarta
4177115102;BR;;Mato Grosso;1;-17.293967;-56.767846;30748;2023-07-26T16:04;2023;7;26;Manuel Ruedi
4177047899;BR;;Mato Grosso;1;-17.275112;-56.608496;30748;2023-07-25T22:18;2023;7;25;Manuel Ruedi
4171887620;BR;;Mato Grosso;1;-17.393375;-56.602145;30748;2022-09-02T06:20:24;2022;9;2;Jeanne Martins Nascimento
4171794653;MX;;Tabasco;1;17.323924;-91.42988;30748;2022-12-30T06:38;2022;12;30;carlosjimenezarano
4171788857;MX;;Tabasco;1;17.279506;-91.461753;30748;2022-12-30T06:40;2022;12;30;carlosjimenezarano
4171667704;BR;;Mato Grosso do Sul;1;-19.922752;-56.891293;30527;2023-07-15T10:27;2023;7;15;Aloys PICHARD
4171519144;BR;;Mato Grosso;1;-17.253352;-56.672228;30748;2023-07-27T16:00;2023;7;27;Manuel Ruedi
4171291122;BR;;Mato Grosso do Sul;1;-19.585148;-56.052885;30562;2023-07-26T08:19:09;2023;7;26;Lucas Leuzinger
4171286329;CR;;Cartago;1;9.876449;-83.541359;31218;2020-09-10T16:09:05Z;2020;9;10;Julio Barquero Elizondo
4165897416;BR;;Mato Grosso;1;-13.487394;-56.578445;101998;2023-07-21T07:02:01;2023;7;21;raquelzanchet
4165803487;BR;;Mato Grosso;1;-17.740924;-57.240335;30716;2023-07-20T12:32;2023;7;20;jackestive
4165555031;BR;;Mato Grosso;1;-16.515056;-56.24144;30810;2023-07-19T17:38:40;2023;7;19;Eric Fischer Rempe
4165512779;GT;;Petén;1;17.103387;-89.5057;30764;2023-07-15T08:49:36;2023;7;15;Cornelio Chablé
4162221039;CO;;La Guajira;1;11.062984;-72.79431;31158;2023-06-15T15:39;2023;6;15;ddavilareyes
4162167975;PE;;Loreto;1;-4.267567;-73.297601;31407;2023-07-03T09:54;2023;7;3;Roger Shaw
4162075748;MX;;Quintana Roo;1;20.244666;-87.43827;30490;2023-07-03T12:03;2023;7;3;Elias
4162012705;PE;;Madre de Dios;1;-12.202363;-70.957073;31092;2023-07-03T17:28;2023;7;3;wzwqoo
4154012192;BR;;Mato Grosso;1;-17.242045;-56.753593;30748;2022-09-23T15:49;2022;9;23;Royle Safaris
4153992737;BO;;Santa Cruz;1;-18.565903;-61.319509;30649;2022-10-10T07:48;2022;10;10;Royle Safaris
4153980325;BO;;Santa Cruz;1;-16.289778;-61.916122;30826;2022-10-19T15:19;2022;10;19;Royle Safaris
4153929710;CR;;Limón;1;10.489799;-83.562764;31189;2022-08-22T19:02;2022;8;22;mathieu_fr
4153921359;BR;;Mato Grosso;1;-17.311295;-56.748821;30748;2022-09-23T15:49;2022;9;23;Royle Safaris
4153885650;BR;;Mato Grosso;1;-17.226341;-56.613329;30748;2022-10-07T15:41;2022;10;7;Royle Safaris
4153884440;BR;;Mato Grosso;1;-17.30587;-56.601503;30748;2022-10-03T15:41;2022;10;3;Royle Safaris
4153860617;BR;;Mato Grosso do Sul;1;-17.222418;-56.685222;30748;2022-10-04T15:41;2022;10;4;Royle Safaris
4153859941;CR;;Heredia;1;10.565713;-84.171909;31189;2023-07-04T16:17:22;2023;7;4;tblakehudson
4153856887;BR;;Mato Grosso;1;-17.249893;-56.79835;30748;2022-09-30T15:41;2022;9;30;Royle Safaris
4153856885;BO;;Santa Cruz;1;-18.431348;-61.301184;30649;2022-10-14T15:36;2022;10;14;Royle Safaris
4153852099;BR;;Mato Grosso;1;-17.220471;-56.697493;30748;2022-10-03T15:41;2022;10;3;Royle Safaris
4153776655;BO;;Santa Cruz;1;-18.425445;-61.303715;30649;2022-10-11T08:19;2022;10;11;Royle Safaris
4153687784;BO;;Santa Cruz;1;-16.186101;-61.813492;30841;2022-10-22T23:15;2022;10;22;Royle Safaris
4153661939;BO;;Santa Cruz;1;-18.597838;-61.323387;30649;2022-08-17T18:06;2022;8;17;Royle Safaris
4153658909;BR;;Mato Grosso;1;-17.343708;-56.603765;30748;2022-09-29T15:36;2022;9;29;Royle Safaris
4153658906;BO;;Santa Cruz;1;-18.474204;-61.364543;30649;2022-08-17T18:12;2022;8;17;Royle Safaris
4153658581;BO;;Santa Cruz;1;-16.180806;-63.649763;30841;2021-10-06T08:14:16;2021;10;6;egarfield
4153655638;BO;;Santa Cruz;1;-16.088732;-61.940389;30841;2022-10-13T15:36;2022;10;13;Royle Safaris
4153607720;BR;;Mato Grosso do Sul;1;-17.263322;-56.718636;30748;2022-09-16T15:49;2022;9;16;Royle Safaris
4153598155;BO;;Santa Cruz;1;-16.069788;-61.959899;30841;2022-10-22T23:15;2022;10;22;Royle Safaris
4153581600;BR;;Mato Grosso;1;-17.248787;-56.617595;30748;2022-09-22T15:49;2022;9;22;Royle Safaris
4153486236;BR;;Amazonas;1;-3.140294;-60.167921;31428;2023-07-05T12:42:43;2023;7;5;Márcia Lima
4153451420;BO;;Santa Cruz;1;-16.078053;-61.837175;30841;2022-10-16T18:26;2022;10;16;Royle Safaris
4153402520;BO;;Santa Cruz;1;-16.130416;-61.838315;30841;2022-10-06T13:47;2022;10;6;Royle Safaris
4145747411;MX;;Chihuahua;1;29.083128;-108.757734;29533;2022-07-17T11:13;2022;7;17;Javier Cruz Nieto
4145600272;MX;;Quintana Roo;1;20.605127;-87.167767;30453;2023-06-30T02:51;2023;6;30;Elias
4145464113;MX;;Quintana Roo;1;20.542443;-87.343773;30472;2023-06-27T04:25;2023;6;27;maribel_sanz
4145384566;BR;;Mato Grosso;1;-17.277006;-56.675389;30748;2022-06-04T09:10:33;2022;6;4;egarfield
4138737355;AR;;Misiones;1;-25.851022;-54.069311;29913;2023-04-30T11:18;2023;4;30;Leonel Roget
4138658420;BR;;Bahia;1;-10.325409;-41.499915;31199;6/22/2022;2022;6;22;Natan de Freitas
4138454482;MX;;Quintana Roo;1;20.601303;-87.151852;30453;2023-06-10T01:49;2023;6;10;Elias
4138260578;BR;;Mato Grosso do Sul;1;-17.393936;-56.553378;30748;2023-06-17T11:42;2023;6;17;Bud Lensing
4138179870;CR;;Guanacaste;1;10.801074;-85.429583;31169;2023-06-17T15:53;2023;6;17;Michelle Monge-Velazquez
4138026138;BR;;Mato Grosso;1;-17.330492;-56.731297;30748;2023-06-17T11:52;2023;6;17;Bud Lensing
4137825106;BR;;Mato Grosso do Sul;1;-19.40979;-57.015949;30562;6/19/2023;2023;6;19;esperidiaoneto
4137816677;BR;;Mato Grosso do Sul;1;-17.247979;-56.698126;30748;2023-06-16T13:47;2023;6;16;Bud Lensing
4137652545;BR;;Mato Grosso do Sul;1;-19.568352;-56.132558;30562;2023-05-22T12:35;2023;5;22;Lucas Leuzinger
4137610928;BR;;Mato Grosso do Sul;1;-19.586993;-56.299907;30562;2023-05-16T10:49;2023;5;16;Lucas Leuzinger
4133879195;MX;;San Luis Potosí;1;22.07499;-98.847394;30318;2023-03-31T22:11;2023;3;31;Alejandro Aguilar Fernández
4130119405;GT;;Petén;1;17.256941;-90.368358;30748;2023-04-19T16:53;2023;4;19;Cornelio Chablé
4130115124;GT;;Petén;1;17.280471;-90.322254;30748;2023-04-23T09:21;2023;4;23;Estación Biológica Las Guacamayas
4129770515;CR;;Guanacaste;1;10.857479;-85.738478;31169;2023-04-10T11:51:04;2023;4;10;shelfand
4129684824;BR;;Mato Grosso do Sul;1;-19.253866;-55.357461;30580;2023-05-13T07:00;2023;5;13;Leonardo Merçon
4126921516;MX;;Quintana Roo;1;18.561915;-89.139214;30649;2023-05-18T09:17;2023;5;18;Zarah Sosa
4121371561;BR;;Pará;1;-6.064151;-50.216606;31362;2023-05-07T12:10;2023;5;7;Nereston (Nelinho) Camargo
4120936268;BR;;Tocantins;1;-11.495582;-49.679913;31137;2023-04-20T16:52:18;2023;4;20;Ricardo Ribeiro
4116479552;BR;;Mato Grosso do Sul;1;-17.53905;-56.832509;30732;2023-05-13T11:50;2023;5;13;Victor Beccari
4116322986;BR;;Mato Grosso;1;-17.486376;-56.82625;30732;2023-05-13T09:40:32;2023;5;13;ginkovarg
4116219724;MX;;Yucatán;1;21.34044;-88.738665;30396;2022-07-21T08:29;2022;7;21;alexpacheco
4116111839;BR;;Mato Grosso;1;-17.455443;-56.849736;30732;2023-05-13T09:35;2023;5;13;Victor Beccari
4112020631;MX;;Campeche;1;18.170077;-91.955048;30683;2022-05-20T00:04;2022;5;20;San Jeronimito
4112001382;MX;;Sinaloa;1;24.500014;-106.701504;30069;2023-04-29T04:35;2023;4;29;Mauro
4111949696;AR;;Misiones;1;-25.969526;-54.120615;29913;2023-04-29T12:20;2023;4;29;Leonel Roget
4111948498;AR;;Misiones;1;-25.956284;-54.09219;29913;2023-04-29T12:26;2023;4;29;mlom
4111863388;AR;;Misiones;1;-25.966512;-54.163041;29913;2023-04-29T12:23;2023;4;29;fontoto
4111837385;MX;;Sinaloa;1;24.599681;-106.791038;30069;2023-04-29T04:33;2023;4;29;Mauro
4111797715;MX;;Sinaloa;1;23.35126;-105.854267;30196;2023-05-01T09:46;2023;5;1;Felipe de jesus Tirado valdez
4111741244;AR;;Misiones;1;-25.819117;-54.030676;29913;2023-04-29T12:21:37;2023;4;29;emiliano_yguazu
4103053691;MX;;Sinaloa;1;22.747006;-105.888954;30258;2023-04-30T08:42:08;2023;4;30;Eber Barraza
4102652266;BR;;Mato Grosso;1;-16.20022;-56.77179;30826;2023-02-07T05:57;2023;2;7;erivelto84
4102622938;MX;;Zacatecas;1;22.130269;-103.469953;30318;2023-03-10T05:29;2023;3;10;josepineda
4096806034;MX;;Tabasco;1;17.232633;-91.341068;30748;2023-04-08T16:28;2023;4;8;carlosjimenezarano
4096527031;EC;;Orellana;1;-0.67107;-76.106681;31450;2023-02-19T07:59;2023;2;19;Alex Doyle
4096498904;MX;;Tabasco;1;17.396895;-91.395491;30748;2022-12-30T06:40;2022;12;30;carlosjimenezarano
4096420753;BR;;Mato Grosso;1;-17.124594;-56.82621;30764;2022-07-04T08:32:46;2022;7;4;Marcelo Renan de Deus Santos
4091794924;GT;;Petén;1;17.510338;-90.167103;30732;2023-04-13T08:46:52;2023;4;13;Cornelio Chablé
4091629040;MX;;Chihuahua;1;29.184918;-108.673825;29533;2021-12-18T23:24;2021;12;18;Javier Cruz Nieto
4091588826;MX;;Chihuahua;1;29.103819;-108.632689;29533;2020-08-07T18:43;2020;8;7;Javier Cruz Nieto
4091583023;MX;;Chihuahua;1;29.171422;-108.649013;29533;2021-12-24T03:34;2021;12;24;Javier Cruz Nieto
4091490060;MX;;Chihuahua;1;29.003398;-108.643829;29533;2022-01-16T23:30;2022;1;16;Javier Cruz Nieto
4091479375;MX;;Chihuahua;1;29.168398;-108.631544;29533;2021-03-06T20:41;2021;3;6;Javier Cruz Nieto
4091426395;CR;;Guanacaste;1;10.800742;-85.725034;31169;2023-04-10T11:50:04;2023;4;10;Federico A. Chinchilla Romero
4091397917;GT;;Petén;1;17.387771;-90.239269;30748;2023-01-20T08:36:38;2023;1;20;Cornelio Chablé
4091389332;MX;;Chihuahua;1;29.127176;-108.647969;29533;2021-02-21T15:43;2021;2;21;Javier Cruz Nieto
4091375090;MX;;Chihuahua;1;29.048062;-108.678262;29533;2021-12-20T17:32;2021;12;20;Javier Cruz Nieto
4081355325;CO;Resguardo indígena Predio Putumayo, Asociación CIMPUM, Comunidad San Rafael, camino a quebrada Menaje;Amazonas;1;-1.668587;-73.195897;5;4/12/2022;2022;4;12;
4076452306;MX;;Chihuahua;1;29.174962;-108.731975;29533;2022-01-28T06:04;2022;1;28;Javier Cruz Nieto
4076374225;MX;;Sinaloa;1;23.804824;-106.448699;30133;2023-03-24T02:26;2023;3;24;Zarah Sosa
4076303061;MX;;Chihuahua;1;29.005468;-108.410588;29533;2022-06-30T15:36;2022;6;30;Javier Cruz Nieto
4076183722;MX;;Chihuahua;1;29.126906;-108.755003;29533;2021-10-13T22:52;2021;10;13;Javier Cruz Nieto
4076128622;MX;;Chihuahua;1;29.008229;-108.608854;29533;2022-01-05T02:26;2022;1;5;Javier Cruz Nieto
4076041702;MX;;Chihuahua;1;29.028628;-108.611771;29533;2022-01-26T13:45;2022;1;26;Javier Cruz Nieto
4076028618;MX;;Chihuahua;1;29.00248;-108.741681;29533;2022-01-29T15:00;2022;1;29;Javier Cruz Nieto
4076016410;MX;;Chihuahua;1;28.930396;-108.703018;29558;2021-05-03T07:07;2021;5;3;Javier Cruz Nieto
4075791245;CR;;Puntarenas;1;10.388769;-84.753038;103616;2020-03-26T12:14;2020;3;26;seth_beaudreault
4075664251;BO;;Santa Cruz;1;-15.829778;-60.37023;55423;2021-08-02T13:52:58;2021;8;2;Greg Easton
4064923671;EC;;Esmeraldas;1;0.633137;-79.194556;;6/8/2022;2022;6;8;Ministerio del Ambiente, Agua y TransiciÃ³n EcolÃ³gica
4064923543;EC;;Esmeraldas;1;0.654832;-79.198253;;8/17/2022;2022;8;17;Ministerio del Ambiente, Agua y TransiciÃ³n EcolÃ³gica
4064923392;EC;;Esmeraldas;1;0.613078;-79.170297;;1/13/2022;2022;1;13;Ministerio del Ambiente, Agua y TransiciÃ³n EcolÃ³gica
4064923378;EC;;Esmeraldas;1;0.631883;-79.190796;;12/28/2021;2021;12;28;Ministerio del Ambiente, Agua y TransiciÃ³n EcolÃ³gica
4046732857;BR;;Mato Grosso;1;-17.210292;-56.759007;30748;2022-07-21T12:05;2022;7;21;Fabrício Mil Homens Riella
4046384969;EC;;Sucumbios;1;-0.251754;-75.74785;53354;2023-02-20T18:01;2023;2;20;gabriellaalban
4039550884;BZ;;Stann Creek;1;16.784722;-88.23481;30795;2023-02-20T18:30;2023;2;20;Max Roberts
4039241889;CR;;Limón;1;10.505114;-83.414722;31189;2023-02-14T09:10:50;2023;2;14;fffinn
4039233588;BR;;Goiás;1;-14.510346;-48.536989;30954;2023-02-09T15:17;2023;2;9;mclaracastroo
4034796908;MX;;Quintana Roo;1;20.831126;-87.372525;30434;2021-06-10T04:19;2021;6;10;e0n_
4034617014;BZ;;Toledo;1;16.498472;-88.61432;30810;2023-02-01T14:58:17;2023;2;1;Barb Graham
4029219299;BO;;Santa Cruz;1;-18.480406;-61.196235;30649;2022-10-11T08:15;2022;10;11;My World of Bird Photography
4029187042;BO;;Santa Cruz;1;-18.444283;-61.128309;30649;2022-10-10T07:48;2022;10;10;My World of Bird Photography
4029182796;PA;;Panamá;1;9.276353;-79.019417;31245;12/29/2021;2021;12;29;Bio.Mundi18
4029164162;PA;;Panamá;1;9.318513;-79.124849;31245;11/24/2021;2021;11;24;Bio.Mundi18
4029098819;GT;;Petén;1;17.315679;-90.255873;30748;2023-01-20T08:36:38;2023;1;20;Cornelio Chablé
4028969767;BR;;Mato Grosso;1;-17.246361;-56.619597;30748;2022-07-29T10:50;2022;7;29;Martin Vallejos
4028937949;PE;;Madre de Dios;1;-12.079199;-69.441138;31104;2022-08-12T00:14:03;2022;8;12;sachamau
4028680263;BR;;Goiás;1;-16.870633;-49.393989;30780;2022-12-31T10:34:37;2022;12;31;edimar_silva87
4028653058;AR;;Misiones;1;-26.453379;-53.85594;29845;2022-11-08T10:40:49;2022;11;8;forestalbelga
4022300813;PE;;Madre de Dios;1;-12.94577;-69.480361;31057;2023-01-08T09:25:23;2023;1;8;Kato V.
4022258747;BR;;Paraná;1;-25.729067;-54.463983;29936;2023-01-23T18:08:11;2023;1;23;Fabrício Vilela
4022037760;PE;;Madre de Dios;1;-12.953424;-71.525126;31057;2020-01-13T10:25:44;2020;1;13;Jared Shorma
4022001954;BO;;Santa Cruz;1;-16.111695;-63.725203;30841;2022-10-06T13:46;2022;10;6;My World of Bird Photography
4018260902;BR;;Roraima;1;-1.395198;-61.982161;31447;2023-01-09T16:16:06;2023;1;9;nourwhal
4018248954;MX;;Oaxaca;1;17.56921;-96.461173;30732;2022-10-29T08:39;2022;10;29;mavis silva rivera
4018234053;BR;;Mato Grosso do Sul;1;-20.237714;-56.588094;30490;2022-08-16T21:48;2022;8;16;Xavier Meyer
4018114063;BR;;Mato Grosso do Sul;1;-20.37923;-56.453915;30490;2022-08-19T15:01;2022;8;19;Xavier Meyer
4014956007;BR;;Mato Grosso;1;-16.483287;-56.375724;30810;2022-10-31T15:59:32;2022;10;31;paniel
4011871436;BR;;Amazonas;1;-3.135971;-64.957646;31428;2022-06-09T10:22;2022;6;9;Miguel Monteiro
4011596627;GT;;Petén;1;17.390103;-89.736122;30748;2022-12-15T07:36:51;2022;12;15;Cornelio Chablé
4009872660;GT;;Petén;1;17.358724;-89.658837;30748;2022-12-15T07:39:56;2022;12;15;cristelpineda
4009828225;CO;;Meta;1;4.254342;-71.66076;31407;2022-09-28T13:04;2022;9;28;Daniel Ignacio Ramos Torres
4009791990;BR;;Mato Grosso;1;-17.274696;-56.772231;30748;2022-07-31T19:34;2022;7;31;Thomas Galewski
4009711903;BR;;Mato Grosso;1;-17.289601;-56.608267;30748;2022-07-31T15:57;2022;7;31;Thomas Galewski
4006759958;EC;;Orellana;1;-0.704207;-76.322173;31450;2022-09-12T09:32;2022;9;12;Etienne Falquet
4006611828;BR;;Mato Grosso;1;-17.324786;-56.686183;30748;2022-07-04T10:39;2022;7;4;charriu83
4006598670;PA;;Darién;1;8.165976;-77.662975;31295;2022-12-08T07:37;2022;12;8;Kai Squires
4006588050;GT;;Petén;1;17.39673;-89.609779;30748;2022-12-18T08:16:34;2022;12;18;Elmer Emilio Ba Franco
4006576906;MX;;Sinaloa;1;23.229115;-106.224201;30196;2022-12-16T10:39;2022;12;16;León Felipe González Coronado
4006521785;GT;;Petén;1;17.387809;-89.612977;30748;2022-12-14T11:08:13;2022;12;14;Cornelio Chablé
3994320201;BR;;Mato Grosso do Sul;1;-20.197301;-56.608485;30508;2022-10-11T21:43:01;2022;10;11;Ricardo Ribeiro
3994253000;CR;;Limón;1;10.407485;-83.454236;31189;2022-12-10T11:02:58;2022;12;10;Michael Parkey
3988625155;BR;;Amazonas;1;-3.031365;-67.819751;31428;2022-11-30T08:43:41;2022;11;30;Rafael M. Rabelo
3988572766;BZ;;Stann Creek;1;16.617596;-88.540867;30795;2022-11-30T16:15:34;2022;11;30;Jerome Viard
3988499271;MX;;San Luis Potosí;1;22.190291;-99.594276;30318;2022-11-29T12:15;2022;11;29;Jose Castaneda
3988449201;BR;;Amazonas;1;-3.025557;-67.951964;31428;2022-12-05T09:32:48;2022;12;5;Rafael M. Rabelo
3986893240;CO;Nariño;Putumayo;1;0.480218;-76.398366;;10/23/2022;2022;10;23;
3986893217;CO;;Putumayo;1;0.489511;-76.361638;;10/23/2022;2022;10;23;
3986221202;BR;;Mato Grosso;1;-17.65697;-57.266266;30716;2022-09-11T14:42;2022;9;11;quiltedquetzal
3986216181;BR;;Mato Grosso;1;-17.727732;-57.204133;30716;2022-09-11T14:08;2022;9;11;quiltedquetzal
3986208243;BR;;Mato Grosso;1;-17.614009;-57.360434;30716;2022-09-12T07:10;2022;9;12;quiltedquetzal
3986148227;BR;;Mato Grosso;1;-17.785227;-57.254736;30716;2022-09-11T07:33;2022;9;11;quiltedquetzal
3986065209;BR;;Mato Grosso;1;-17.719661;-57.375377;30716;2022-09-11T07:28;2022;9;11;quiltedquetzal
3986056224;BR;;Mato Grosso;1;-17.702979;-57.364193;30716;2022-09-10T13:53;2022;9;10;quiltedquetzal
3985928872;BR;;Mato Grosso;1;-17.352359;-56.619456;30748;2022-10-12T09:43;2022;10;12;Nicolas Olejnik
3985784203;BR;;Mato Grosso;1;-17.624901;-57.217836;30716;2022-09-12T08:04;2022;9;12;quiltedquetzal
3985765205;BR;;Mato Grosso;1;-17.793207;-57.278426;30716;2022-09-11T07:54;2022;9;11;quiltedquetzal
3985755201;BR;;Mato Grosso;1;-17.618749;-57.23767;30716;2022-09-11T13:51;2022;9;11;quiltedquetzal
3985753126;BR;;Mato Grosso;1;-17.350163;-56.72537;30748;2022-10-22T11:59;2022;10;22;Scott Ramos
3985736193;BR;;Mato Grosso;1;-17.603172;-57.373614;30716;2022-09-11T07:27;2022;9;11;quiltedquetzal
3985732187;BR;;Mato Grosso;1;-17.730799;-57.288544;30716;2022-09-11T14:29;2022;9;11;quiltedquetzal
3985730224;BR;;Mato Grosso;1;-17.715699;-57.380436;30716;2022-09-12T06:48;2022;9;12;quiltedquetzal
3985723966;CR;;Heredia;1;10.513393;-84.012202;31189;2022-10-28T17:14:58;2022;10;28;ecastro
3985703192;BR;;Mato Grosso;1;-17.766346;-57.225482;30716;2022-09-10T13:38;2022;9;10;quiltedquetzal
3985698205;BR;;Mato Grosso;1;-17.63207;-57.268703;30716;2022-09-10T13:29;2022;9;10;quiltedquetzal
3985678250;BR;;Mato Grosso;1;-17.703982;-57.346259;30716;2022-09-11T14:09;2022;9;11;quiltedquetzal
3985664217;BR;;Mato Grosso;1;-17.645774;-57.395908;30716;2022-09-10T13:59;2022;9;10;quiltedquetzal
3985659207;BR;;Mato Grosso;1;-17.664549;-57.341591;30716;2022-09-12T06:44;2022;9;12;quiltedquetzal
3985657174;BR;;Mato Grosso;1;-17.741534;-57.23006;30716;2022-09-10T13:57;2022;9;10;quiltedquetzal
3985656194;BR;;Mato Grosso;1;-17.721811;-57.392105;30716;2022-09-11T14:33;2022;9;11;quiltedquetzal
3985654051;AR;;Misiones;1;-25.994682;-54.050829;29913;2022-11-12T19:04:13;2022;11;12;Tomás Tamagno
3985642238;SR;;Sipaliwini;1;4.475767;-55.802897;31403;2022-10-15T17:49;2022;10;15;Suhei Castro
3985638183;BR;;Mato Grosso;1;-17.605469;-57.362199;30716;2022-09-12T06:39;2022;9;12;quiltedquetzal
3985636174;BR;;Mato Grosso;1;-17.719551;-57.391791;30716;2022-09-10T14:03;2022;9;10;quiltedquetzal
3985629192;BR;;Mato Grosso;1;-17.755841;-57.293275;30716;2022-09-11T08:04;2022;9;11;quiltedquetzal
3985625209;BR;;Mato Grosso;1;-17.62473;-57.278027;30716;2022-09-11T08:01;2022;9;11;quiltedquetzal
3985617185;BR;;Mato Grosso;1;-17.67438;-57.25451;30716;2022-09-10T14:00;2022;9;10;quiltedquetzal
3978886642;CO;Buron;Arauca;1;6.739522;-70.231882;;3/22/2021;2021;3;22;
3966848350;CO;;Vichada;1;5.912106;-68.884429;31368;11/12/2022;2022;11;12;witzara
3966653515;EC;;Napo;1;-1.036278;-77.499794;31448;2022-09-06T14:00:14;2022;9;6;amaZOOnico
3966634595;EC;;Orellana;1;-0.742326;-76.155791;31450;2022-10-31T15:05:44;2022;10;31;David Torres
3966624560;BR;;Mato Grosso do Sul;1;-19.40346;-56.946331;30562;6/21/2021;2021;6;21;Volpe
3966585881;BR;;Mato Grosso;1;-17.205778;-56.606832;30748;2022-10-10T08:10;2022;10;10;Paul Tavares
3966503574;CO;;Putumayo;1;1.019543;-76.655269;31448;2021-10-16T13:49:15;2021;10;16;Brayan Molina
3966409040;BR;;Mato Grosso;1;-17.225261;-56.756355;30748;2022-10-10T17:15;2022;10;10;Paul Tavares
3966409028;BR;;Mato Grosso do Sul;1;-20.084349;-56.75937;30508;6/24/2022;2022;6;24;Salih Ceran
3966386068;BR;;Mato Grosso;1;-17.37082;-56.651182;30748;2022-10-10T17:34;2022;10;10;Paul Tavares
3963636687;CO;;La Guajira;1;11.199042;-72.762068;31158;2022-09-22T11:09;2022;9;22;ddavilareyes
3963568476;MX;;Campeche;1;18.18522;-91.831449;30683;2022-06-10T16:19:17;2022;6;10;Benito Alonso Cabrera Meza
3963442359;MX;;Zacatecas;1;22.021998;-103.626858;30318;2022-08-18T22:26;2022;8;18;josepineda
3963276285;CO;;Santander;1;7.226266;-73.498756;31324;2022-11-07T22:35;2022;11;7;JHON PABON
3961476961;BR;;Mato Grosso;1;-17.209016;-56.673612;30748;2022-10-10T08:37;2022;10;10;Paul Tavares
3961402946;BR;;Mato Grosso;1;-17.276722;-56.633468;30748;2022-10-10T09:41;2022;10;10;Paul Tavares
3961398728;MX;;Chiapas;1;16.836074;-93.41535;30780;2022-10-25T17:10;2022;10;25;Hervin-Barrios
3961056545;AR;;Chaco;1;-24.824504;-61.000047;30025;2022-10-31T09:55:31;2022;10;31;guilleschulte
3947817803;MX;;Zacatecas;1;22.191716;-103.53379;30318;2022-01-22T09:19;2022;1;22;josepineda
3947714095;AR;;Corrientes;1;-28.369349;-57.496298;29631;2022-10-18T15:22:29;2022;10;18;Jens-Christian Svenning
3947635138;BR;;Mato Grosso;1;-17.225523;-56.745261;30748;2021-01-25T12:31;2021;1;25;Francisco Severo Neto
3947591515;BR;;Mato Grosso;1;-17.358408;-56.7437;30748;2022-07-21T18:32;2022;7;21;Zein et Carlo
3947576277;BR;;Mato Grosso do Sul;1;-19.547726;-56.87419;30562;2022-05-18T12:57;2022;5;18;Rafael Albo
3947568184;MX;;Zacatecas;1;22.110484;-103.478095;30318;2022-10-17T03:13;2022;10;17;josepineda
3947551117;AR;;Corrientes;1;-28.325761;-57.416311;29631;2022-10-18T16:04:18;2022;10;18;Jens-Christian Svenning
3947478514;BR;;Mato Grosso;1;-17.309815;-55.002612;30748;2022-10-03T21:17;2022;10;3;karolainysantos
3947465554;BR;;Mato Grosso;1;-17.271716;-55.053151;30748;2022-10-03T22:41;2022;10;3;vitoreiji
3947439703;BR;;Mato Grosso;1;-17.280803;-56.718879;30748;2022-10-10T07:16;2022;10;10;Paul Tavares
3947295446;BR;;Pará;1;-2.449825;-46.6724;31436;2022-09-01T13:37;2022;9;1;Tomaz Nascimento de Melo
3947170570;BR;;Mato Grosso;1;-17.210916;-56.690559;30748;2022-07-21T11:01;2022;7;21;Zein et Carlo
3947137599;BR;;Mato Grosso;1;-17.292101;-56.741607;30748;2022-10-06T09:49;2022;10;6;Norton Santos
3947091444;BR;;Mato Grosso;1;-17.342694;-55.055052;30748;2022-10-10T17:20;2022;10;10;anapaula2222
3944683196;CO;Corregimiento Santa Teresa;Santander;1;7.404778;-73.880892;;5/26/2021;2021;5;26;
3925489560;BR;;Mato Grosso;1;-17.276133;-56.720503;30748;2022-10-10T08:40:44;2022;10;10;Carlos Otávio Gussoni
3925390600;BR;;Mato Grosso;1;-16.639576;-56.965351;30795;2022-09-08T17:18;2022;9;8;biologistdave
3925351543;BR;;Mato Grosso;1;-17.380279;-56.788432;30748;2022-10-10T07:37:59;2022;10;10;Carlos Otávio Gussoni
3925334445;CR;;Limón;1;10.544223;-83.544452;31189;2022-10-09T18:40;2022;10;9;Nate Hartley
